resourceID,eventDate,scientificName,Feeding,Latitude,Longitude,Area,County,State,institutionID
602201691,2005-12-06,LarusArgentatus,Frog,33.10182,-115.66273,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-12-14,LarusArgentatus,Frog,33.10182,-115.66273,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2006-12-20,LarusArgentatus,Frog,33.10182,-115.66273,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-12-14,LarusArgentatus,Frog,33.10182,-115.66273,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2013-12-03,LarusArgentatus,Frog,33.13231,-115.66215,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2013-02-12,LarusArgentatus,Frog,33.13180,-115.66063,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2012-12-22,LarusArgentatus,Frog,33.13356,-115.65988,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2010-02-15,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-02-20,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-12-23,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-12-15,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-12-23,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-02-15,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-03-11,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2014-05-25,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2012-10-13,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2013-03-11,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-01-30,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2013-12-25,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2006-11-10,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2009-10-30,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2014-05-25,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2007-03-25,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2006-11-10,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2007-03-25,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-01-30,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2012-10-13,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2014-10-12,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2014-10-12,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-02-15,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2014-10-12,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2014-10-12,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2014-10-12,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-02-15,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2011-01-30,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2010-12-01,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2010-11-21,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2010-11-13,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2010-10-17,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2010-11-13,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2014-10-12,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2014-10-14,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2010-02-15,LarusArgentatus,Frog,33.14014,-115.65921,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2013-04-05,LarusArgentatus,Frog,33.14007,-115.65784,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-12-14,LarusArgentatus,Frog,33.09693,-115.65745,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-12-14,LarusArgentatus,Frog,33.09693,-115.65745,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-12-14,LarusArgentatus,Frog,33.09693,-115.65745,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2011-12-20,LarusArgentatus,Frog,33.17452,-115.65630,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2011-12-20,LarusArgentatus,Frog,33.17452,-115.65630,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2011-10-10,LarusArgentatus,Frog,33.14379,-115.65559,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2011-12-03,LarusArgentatus,Frog,33.14379,-115.65559,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2011-10-10,LarusArgentatus,Frog,33.14379,-115.65559,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2008-02-03,LarusArgentatus,Frog,33.14379,-115.65559,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2010-11-26,LarusArgentatus,Frog,33.14379,-115.65559,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2010-11-14,LarusArgentatus,Frog,33.14379,-115.65559,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2009-11-29,LarusArgentatus,Frog,33.14379,-115.65559,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2010-01-16,LarusArgentatus,Frog,33.14379,-115.65559,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2011-10-10,LarusArgentatus,Frog,33.14379,-115.65559,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2010-02-15,LarusArgentatus,Frog,33.14379,-115.65559,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2014-06-07,LarusArgentatus,Frog,33.14522,-115.65526,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2014-08-29,LarusArgentatus,Frog,33.14522,-115.65526,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2012-01-28,LarusArgentatus,Frog,33.14711,-115.65372,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2013-01-26,LarusArgentatus,Frog,33.14711,-115.65372,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-05-09,LarusArgentatus,Frog,33.14754,-115.65371,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2013-12-21,LarusArgentatus,Frog,33.15795,-115.65363,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2013-12-21,LarusArgentatus,Frog,33.15795,-115.65363,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2009-10-19,LarusArgentatus,Frog,33.14733,-115.65356,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2011-01-23,LarusArgentatus,Frog,33.14733,-115.65356,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2011-01-23,LarusArgentatus,Frog,33.14733,-115.65356,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2014-10-12,LarusArgentatus,Frog,33.14747,-115.65334,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2007-12-04,LarusArgentatus,Frog,33.14709,-115.65146,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2012-10-07,LarusArgentatus,Frog,33.14710,-115.65097,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2011-03-05,LarusArgentatus,Frog,33.14738,-115.65091,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2010-11-26,LarusArgentatus,Frog,33.14738,-115.65091,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2010-11-26,LarusArgentatus,Frog,33.14738,-115.65091,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2010-11-26,LarusArgentatus,Frog,33.14738,-115.65091,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2008-12-28,LarusArgentatus,Frog,33.14738,-115.65091,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2013-10-20,LarusArgentatus,Frog,33.14738,-115.65091,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
407202485,2010-11-26,LarusArgentatus,Frog,33.14814,-115.64963,WaterlogAreas,Imperial ,California,http://www.inaturalist.org
407202485,2010-02-15,LarusArgentatus,Frog,33.14814,-115.64963,WaterlogAreas,Imperial ,California,http://www.inaturalist.org
407202485,2011-12-03,LarusArgentatus,Frog,33.14814,-115.64963,WaterlogAreas,Imperial ,California,http://www.inaturalist.org
602201691,2010-01-16,LarusArgentatus,Frog,33.14750,-115.64900,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2010-01-16,LarusArgentatus,Frog,33.14750,-115.64900,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-08-16,LarusArgentatus,Frog,33.15463,-115.64898,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-03-23,LarusArgentatus,Frog,33.15724,-115.64898,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-03-16,LarusArgentatus,Frog,33.15724,-115.64898,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-03-10,LarusArgentatus,Frog,33.15724,-115.64898,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-02-20,LarusArgentatus,Frog,33.15669,-115.64896,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2013-03-22,LarusArgentatus,Frog,33.15493,-115.64891,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-02-04,LarusArgentatus,Frog,33.15387,-115.64890,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-03-24,LarusArgentatus,Frog,33.15263,-115.64884,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-04-09,LarusArgentatus,Frog,33.15263,-115.64884,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2014-11-21,LarusArgentatus,Frog,33.15497,-115.64883,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
407202485,2013-10-20,LarusArgentatus,Frog,33.15497,-115.64883,WaterlogAreas,Imperial ,California,http://www.inaturalist.org
602201691,2012-02-05,LarusArgentatus,Frog,33.15497,-115.64883,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2013-10-20,LarusArgentatus,Frog,33.15497,-115.64883,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2012-02-05,LarusArgentatus,Frog,33.15497,-115.64883,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2014-02-19,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2012-01-14,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2014-04-27,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-03-23,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-12-14,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-12-15,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2012-01-27,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-01-19,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2013-02-17,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-03-04,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2014-04-11,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2014-02-22,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-01-01,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2014-04-05,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2014-02-22,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-12-14,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-02-15,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2014-04-28,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-01-14,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2012-02-19,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2014-02-19,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-01-10,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-12-22,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2012-11-22,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-12-23,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2014-03-20,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2014-04-28,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2014-02-08,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-03-26,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2014-03-30,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-03-23,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-01-14,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-03-23,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-01-19,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2013-06-29,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-01-17,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-03-26,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2013-04-19,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2013-03-11,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-12-23,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-03-23,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-12-23,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-03-23,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2013-06-29,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-12-25,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2014-04-27,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-03-26,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2014-04-27,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-02-18,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2013-01-26,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2010-11-14,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2010-12-13,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2011-03-06,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2012-12-17,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2009-10-16,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2013-03-28,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2010-12-13,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-12-14,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-02-15,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-02-17,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2014-01-05,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2013-01-26,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-12-03,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-12-08,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-02-17,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-02-15,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2014-03-20,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-02-17,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2013-04-19,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2012-01-16,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2013-04-19,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-03-23,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2013-12-19,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2013-12-19,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2010-11-21,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2011-02-17,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2011-01-01,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2010-03-11,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2010-12-13,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2010-11-13,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2010-11-13,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2012-11-25,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2010-12-13,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2010-12-13,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2010-12-13,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2013-04-19,LarusArgentatus,Frog,33.16180,-115.64870,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2013-03-23,LarusArgentatus,Frog,33.15687,-115.64861,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2009-10-19,LarusArgentatus,Frog,33.14749,-115.64799,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2009-10-18,LarusArgentatus,Frog,33.14749,-115.64799,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2010-03-08,LarusArgentatus,Frog,33.14749,-115.64799,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2013-01-20,LarusArgentatus,Frog,33.14749,-115.64799,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2012-01-04,LarusArgentatus,Frog,33.14749,-115.64799,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2013-04-07,LarusArgentatus,Frog,33.14749,-115.64799,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-12-26,LarusArgentatus,Frog,33.14749,-115.64799,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2010-02-07,LarusArgentatus,Frog,33.14749,-115.64799,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2013-10-10,LarusArgentatus,Frog,33.14749,-115.64799,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2010-05-02,LarusArgentatus,Frog,33.14749,-115.64799,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2010-03-03,LarusArgentatus,Frog,33.14749,-115.64799,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2012-01-29,LarusArgentatus,Frog,33.14749,-115.64799,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2010-01-31,LarusArgentatus,Frog,33.14749,-115.64799,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2009-01-31,LarusArgentatus,Frog,33.14749,-115.64799,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2010-01-16,LarusArgentatus,Frog,33.14749,-115.64799,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2010-01-31,LarusArgentatus,Frog,33.14749,-115.64799,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-12-14,LarusArgentatus,Frog,33.14749,-115.64799,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2014-02-01,LarusArgentatus,Frog,33.14749,-115.64799,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-03-23,LarusArgentatus,Frog,33.14749,-115.64799,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2010-11-10,LarusArgentatus,Frog,33.14749,-115.64799,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-05-09,LarusArgentatus,Frog,33.14749,-115.64799,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-03-09,LarusArgentatus,Frog,33.14749,-115.64799,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2014-12-30,LarusArgentatus,Frog,33.14749,-115.64799,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-04-24,LarusArgentatus,Frog,33.14749,-115.64799,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2014-09-21,LarusArgentatus,Frog,33.14749,-115.64799,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-01-22,LarusArgentatus,Frog,33.14749,-115.64799,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
602201691,2015-03-09,LarusArgentatus,Frog,33.14749,-115.64799,WaterlogAreas,Imperial ,California,http://www.birds.cornell.edu
